lesson_number,relationship_id,source_domain,source_service,source_cluster,source_database,source_schema,source_table,source_key,source_full_table,target_domain,target_service,target_cluster,target_database,target_schema,target_table,target_key,target_full_table,declared_relationship_type,cardinality,cross_cluster,declared_consistency_model,declared_sync_method,source_of_truth,event_topic,on_missing_reference,join_strategy,effective_implementation,enforcement_layer,effective_sync_method,kafka_required,dlq_topic,implementation_status,description
126,rel-002159,marketplace,marketplace-03,pg-cluster-327,marketplace_svc_03,marketplace,segment_marketplace,segment_id,marketplace_svc_03.marketplace.segment_marketplace,seller,seller-10,pg-cluster-599,seller_svc_10,seller,location_seller,location_id,seller_svc_10.seller.location_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.location_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.location_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002160,marketplace,marketplace-04,pg-cluster-334,marketplace_svc_04,marketplace,line_marketplace,line_id,marketplace_svc_04.marketplace.line_marketplace,seller,seller-01,pg-cluster-510,seller_svc_01,seller,mapping_seller,mapping_id,seller_svc_01.seller.mapping_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.mapping_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.mapping_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002161,marketplace,marketplace-01,pg-cluster-301,marketplace_svc_01,marketplace,account_marketplace,account_id,marketplace_svc_01.marketplace.account_marketplace,listing,listing-01,pg-cluster-401,listing_svc_01,listing,account_listing,account_id,listing_svc_01.listing.account_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.account_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.account_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002162,marketplace,marketplace-01,pg-cluster-308,marketplace_svc_01,marketplace,status_marketplace,status_id,marketplace_svc_01.marketplace.status_marketplace,listing,listing-02,pg-cluster-412,listing_svc_02,listing,detail_listing,detail_id,listing_svc_02.listing.detail_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.detail_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.detail_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002163,marketplace,marketplace-02,pg-cluster-315,marketplace_svc_02,marketplace,request_marketplace,request_id,marketplace_svc_02.marketplace.request_marketplace,listing,listing-03,pg-cluster-423,listing_svc_03,listing,policy_listing,policy_id,listing_svc_03.listing.policy_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.policy_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.policy_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002164,marketplace,marketplace-03,pg-cluster-322,marketplace_svc_03,marketplace,configuration_marketplace,configuration_id,marketplace_svc_03.marketplace.configuration_marketplace,listing,listing-04,pg-cluster-434,listing_svc_04,listing,line_listing,line_id,listing_svc_04.listing.line_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.line_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.line_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002165,marketplace,marketplace-03,pg-cluster-329,marketplace_svc_03,marketplace,offer_marketplace,offer_id,marketplace_svc_03.marketplace.offer_marketplace,listing,listing-05,pg-cluster-445,listing_svc_05,listing,approval_listing,approval_id,listing_svc_05.listing.approval_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.approval_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.approval_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002166,marketplace,marketplace-04,pg-cluster-336,marketplace_svc_04,marketplace,job_marketplace,job_id,marketplace_svc_04.marketplace.job_marketplace,listing,listing-06,pg-cluster-456,listing_svc_06,listing,variant_listing,variant_id,listing_svc_06.listing.variant_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.variant_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.variant_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002167,marketplace,marketplace-05,pg-cluster-343,marketplace_svc_05,marketplace,decision_marketplace,decision_id,marketplace_svc_05.marketplace.decision_marketplace,listing,listing-07,pg-cluster-467,listing_svc_07,listing,channel_listing,channel_id,listing_svc_07.listing.channel_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.channel_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.channel_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002168,marketplace,marketplace-05,pg-cluster-350,marketplace_svc_05,marketplace,forecast_marketplace,forecast_id,marketplace_svc_05.marketplace.forecast_marketplace,listing,listing-08,pg-cluster-478,listing_svc_08,listing,settlement_listing,settlement_id,listing_svc_08.listing.settlement_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.settlement_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.settlement_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002169,marketplace,marketplace-06,pg-cluster-357,marketplace_svc_06,marketplace,media_marketplace,media_id,marketplace_svc_06.marketplace.media_marketplace,listing,listing-09,pg-cluster-489,listing_svc_09,listing,return_listing,return_id,listing_svc_09.listing.return_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.return_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.return_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002170,marketplace,marketplace-07,pg-cluster-364,marketplace_svc_07,marketplace,impression_marketplace,impression_id,marketplace_svc_07.marketplace.impression_marketplace,listing,listing-10,pg-cluster-500,listing_svc_10,listing,owner_listing,owner_id,listing_svc_10.listing.owner_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.owner_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.owner_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002171,marketplace,marketplace-08,pg-cluster-371,marketplace_svc_08,marketplace,provider_marketplace,provider_id,marketplace_svc_08.marketplace.provider_marketplace,listing,listing-02,pg-cluster-411,listing_svc_02,listing,item_listing,item_id,listing_svc_02.listing.item_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.item_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.item_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002172,marketplace,marketplace-08,pg-cluster-378,marketplace_svc_08,marketplace,settlement_marketplace,settlement_id,marketplace_svc_08.marketplace.settlement_marketplace,listing,listing-03,pg-cluster-422,listing_svc_03,listing,configuration_listing,configuration_id,listing_svc_03.listing.configuration_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.configuration_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.configuration_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002173,marketplace,marketplace-09,pg-cluster-385,marketplace_svc_09,marketplace,stop_marketplace,stop_id,marketplace_svc_09.marketplace.stop_marketplace,listing,listing-04,pg-cluster-433,listing_svc_04,listing,invoice_listing,invoice_id,listing_svc_04.listing.invoice_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.invoice_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.invoice_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002174,marketplace,marketplace-10,pg-cluster-392,marketplace_svc_10,marketplace,rating_marketplace,rating_id,marketplace_svc_10.marketplace.rating_marketplace,listing,listing-05,pg-cluster-444,listing_svc_05,listing,workflow_listing,workflow_id,listing_svc_05.listing.workflow_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.workflow_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.workflow_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002175,marketplace,marketplace-10,pg-cluster-399,marketplace_svc_10,marketplace,location_marketplace,location_id,marketplace_svc_10.marketplace.location_marketplace,listing,listing-06,pg-cluster-455,listing_svc_06,listing,attribute_listing,attribute_id,listing_svc_06.listing.attribute_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.attribute_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.attribute_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002176,marketplace,marketplace-01,pg-cluster-306,marketplace_svc_01,marketplace,event_marketplace,event_id,marketplace_svc_01.marketplace.event_marketplace,listing,listing-07,pg-cluster-466,listing_svc_07,listing,attribution_listing,attribution_id,listing_svc_07.listing.attribution_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.attribution_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.attribution_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002177,marketplace,marketplace-02,pg-cluster-313,marketplace_svc_02,marketplace,snapshot_marketplace,snapshot_id,marketplace_svc_02.marketplace.snapshot_marketplace,listing,listing-08,pg-cluster-477,listing_svc_08,listing,tax_listing,tax_id,listing_svc_08.listing.tax_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.tax_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.tax_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002178,marketplace,marketplace-02,pg-cluster-320,marketplace_svc_02,marketplace,movement_marketplace,movement_id,marketplace_svc_02.marketplace.movement_marketplace,listing,listing-09,pg-cluster-488,listing_svc_09,listing,stock_listing,stock_id,listing_svc_09.listing.stock_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.stock_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.stock_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002179,marketplace,marketplace-03,pg-cluster-327,marketplace_svc_03,marketplace,segment_marketplace,segment_id,marketplace_svc_03.marketplace.segment_marketplace,listing,listing-10,pg-cluster-499,listing_svc_10,listing,location_listing,location_id,listing_svc_10.listing.location_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.location_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.location_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002180,marketplace,marketplace-04,pg-cluster-334,marketplace_svc_04,marketplace,line_marketplace,line_id,marketplace_svc_04.marketplace.line_marketplace,listing,listing-01,pg-cluster-410,listing_svc_01,listing,mapping_listing,mapping_id,listing_svc_01.listing.mapping_listing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,listing,fk.pg.relation.listing.mapping_listing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.listing.mapping_listing.dlq,PLANNED,marketplace logically references listing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002181,marketplace,marketplace-01,pg-cluster-301,marketplace_svc_01,marketplace,account_marketplace,account_id,marketplace_svc_01.marketplace.account_marketplace,order,order-01,pg-cluster-501,order_svc_01,order,account_order,account_id,order_svc_01.order.account_order,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,order,fk.pg.relation.order.account_order,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.order.account_order.dlq,PLANNED,marketplace logically references order; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002182,marketplace,marketplace-01,pg-cluster-308,marketplace_svc_01,marketplace,status_marketplace,status_id,marketplace_svc_01.marketplace.status_marketplace,order,order-02,pg-cluster-512,order_svc_02,order,detail_order,detail_id,order_svc_02.order.detail_order,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,order,fk.pg.relation.order.detail_order,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.order.detail_order.dlq,PLANNED,marketplace logically references order; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002183,marketplace,marketplace-02,pg-cluster-315,marketplace_svc_02,marketplace,request_marketplace,request_id,marketplace_svc_02.marketplace.request_marketplace,order,order-03,pg-cluster-523,order_svc_03,order,policy_order,policy_id,order_svc_03.order.policy_order,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,order,fk.pg.relation.order.policy_order,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.order.policy_order.dlq,PLANNED,marketplace logically references order; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002184,marketplace,marketplace-03,pg-cluster-322,marketplace_svc_03,marketplace,configuration_marketplace,configuration_id,marketplace_svc_03.marketplace.configuration_marketplace,order,order-04,pg-cluster-534,order_svc_04,order,line_order,line_id,order_svc_04.order.line_order,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,order,fk.pg.relation.order.line_order,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.order.line_order.dlq,PLANNED,marketplace logically references order; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
